OBJECTID,PointsToLine_shape_id,PointsToLine_shape_id2,trips_routes_route_id,trips_routes_route_short_name,trips_routes_service_id,trips_routes_trip_id,trips_routes_trip_headsign,trips_routes_direction_id,trips_routes_direction_name,trips_routes_block_id,trips_routes_shape_id,trips_routes_shape_code,trips_routes_trip_type,trips_routes_trip_sort,trips_routes_wheelchair_accessi,trips_routes_routes_agency_id,trips_routes_routes_route_long_,trips_routes_routes_route_servi,trips_routes_routes_route_type,trips_routes_routes_route_url,trips_routes_routes_route_color,trips_routes_routes_route_text_,service_id,service_name,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,PK_MD_WE,trips_routes_bikes_allowed,trips_routes_routes_route_id,trips_routes_routes_route_short,ShapeSTLength
85954,60067,60067,9957,80,99_WKD:R,1078177,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200058,60067,80E,,26640,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85955,60067,60067,9957,80,99_WKD:R,1078178,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200059,60067,80E,,27360,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85956,60067,60067,9957,80,99_WKD:R,1078179,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,28080,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85957,60067,60067,9957,80,99_WKD:R,1078180,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200060,60067,80E,,28800,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85958,60067,60067,9957,80,99_WKD:R,1078181,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200058,60067,80E,,29520,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85959,60067,60067,9957,80,99_WKD:R,1078182,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200059,60067,80E,,30240,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85960,60067,60067,9957,80,99_WKD:R,1078183,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,30960,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85961,60067,60067,9957,80,99_WKD:R,1078184,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200060,60067,80E,,31680,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85962,60067,60067,9957,80,99_WKD:R,1078185,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200058,60067,80E,,32400,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85963,60067,60067,9957,80,99_WKD:R,1078186,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200059,60067,80E,,33120,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85964,60067,60067,9957,80,99_WKD:R,1078187,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,33840,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85965,60067,60067,9957,80,99_WKD:R,1078188,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200060,60067,80E,,34560,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85966,60067,60067,9957,80,99_WKD:R,1078189,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200058,60067,80E,,35280,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85967,60067,60067,9957,80,99_WKD:R,1078190,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200059,60067,80E,,36000,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85968,60067,60067,9957,80,99_WKD:R,1078191,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,36720,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85969,60067,60067,9957,80,99_WKD:R,1078192,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200060,60067,80E,,37440,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85970,60067,60067,9957,80,99_WKD:R,1078193,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200058,60067,80E,,38160,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85971,60067,60067,9957,80,99_WKD:R,1078194,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200059,60067,80E,,38880,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85972,60067,60067,9957,80,99_WKD:R,1078195,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,39600,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85973,60067,60067,9957,80,99_WKD:R,1078196,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200060,60067,80E,,40320,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85974,60067,60067,9957,80,99_WKD:R,1078197,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200058,60067,80E,,41040,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85975,60067,60067,9957,80,99_WKD:R,1078198,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200059,60067,80E,,41760,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85976,60067,60067,9957,80,99_WKD:R,1078199,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,42480,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85977,60067,60067,9957,80,99_WKD:R,1078200,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200060,60067,80E,,43200,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85978,60067,60067,9957,80,99_WKD:R,1078201,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200058,60067,80E,,43920,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85979,60067,60067,9957,80,99_WKD:R,1078202,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200059,60067,80E,,44640,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85980,60067,60067,9957,80,99_WKD:R,1078203,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,45360,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85981,60067,60067,9957,80,99_WKD:R,1078204,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200060,60067,80E,,46080,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85982,60067,60067,9957,80,99_WKD:R,1078205,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200058,60067,80E,,46800,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85983,60067,60067,9957,80,99_WKD:R,1078206,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200059,60067,80E,,47520,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85984,60067,60067,9957,80,99_WKD:R,1078207,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,48240,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85985,60067,60067,9957,80,99_WKD:R,1078208,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200060,60067,80E,,48960,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85986,60067,60067,9957,80,99_WKD:R,1078209,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200058,60067,80E,,49680,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85987,60067,60067,9957,80,99_WKD:R,1078210,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200059,60067,80E,,50400,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85988,60067,60067,9957,80,99_WKD:R,1078211,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,51120,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85989,60067,60067,9957,80,99_WKD:R,1078212,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200060,60067,80E,,51840,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85990,60067,60067,9957,80,99_WKD:R,1078213,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200058,60067,80E,,52560,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85991,60067,60067,9957,80,99_WKD:R,1078214,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200059,60067,80E,,53280,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85992,60067,60067,9957,80,99_WKD:R,1078215,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,54000,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85993,60067,60067,9957,80,99_WKD:R,1078216,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200060,60067,80E,,54720,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85994,60067,60067,9957,80,99_WKD:R,1078217,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200058,60067,80E,,55440,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85995,60067,60067,9957,80,99_WKD:R,1078218,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200059,60067,80E,,56160,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85996,60067,60067,9957,80,99_WKD:R,1078219,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,56880,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85997,60067,60067,9957,80,99_WKD:R,1078220,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200060,60067,80E,,57600,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85998,60067,60067,9957,80,99_WKD:R,1078221,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200058,60067,80E,,58320,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
85999,60067,60067,9957,80,99_WKD:R,1078222,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200059,60067,80E,,59040,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86000,60067,60067,9957,80,99_WKD:R,1078223,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,59760,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86001,60067,60067,9957,80,99_WKD:R,1078225,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200058,60067,80E,,61200,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86002,60067,60067,9957,80,99_WKD:R,1078227,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,62640,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86003,60067,60067,9957,80,99_WKD:R,1078229,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,65520,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86004,60067,60067,9957,80,99_WKD:R,1078164,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,68220,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86005,60067,60067,9957,80,99_WKD:R,1078165,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,70860,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86006,60067,60067,9957,80,99_WKD:R,1078166,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,73500,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86007,60067,60067,9957,80,99_WKD:R,1078167,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,76500,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86008,60067,60067,9957,80,99_WKD:R,1078168,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,78900,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86009,60067,60067,9957,80,99_WKD:R,1078169,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,81300,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86010,60067,60067,9957,80,99_WKD:R,1078170,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,83700,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86011,60067,60067,9957,80,99_WKD:R,1078230,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200057,60067,80E,,86100,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_WKD:R,Recess Weekday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86012,60067,60067,9957,80,99_SAT:R,1078424,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,28080,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86013,60067,60067,9957,80,99_SAT:R,1078425,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,30960,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86014,60067,60067,9957,80,99_SAT:R,1078426,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,33840,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86015,60067,60067,9957,80,99_SAT:R,1078427,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,36720,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86016,60067,60067,9957,80,99_SAT:R,1078428,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,39600,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86017,60067,60067,9957,80,99_SAT:R,1078429,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,42480,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86018,60067,60067,9957,80,99_SAT:R,1078430,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,45360,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86019,60067,60067,9957,80,99_SAT:R,1078431,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,48240,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86020,60067,60067,9957,80,99_SAT:R,1078432,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,51120,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86021,60067,60067,9957,80,99_SAT:R,1078433,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,54000,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86022,60067,60067,9957,80,99_SAT:R,1078434,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,56880,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86023,60067,60067,9957,80,99_SAT:R,1078435,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,59760,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86024,60067,60067,9957,80,99_SAT:R,1078436,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,62640,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86025,60067,60067,9957,80,99_SAT:R,1078437,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,65520,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86026,60067,60067,9957,80,99_SAT:R,1078438,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,68220,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
86027,60067,60067,9957,80,99_SAT:R,1078439,MEMORIAL UNION: VIA EAGLE HTS,0,U.W. Campus,200061,60067,80E,,70860,1,MMT,,UW CAMPUS:UNION,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,CE2A1E,000000,99_SAT:R,Recess Saturday,0,0,0,0,0,0,0,20211205,20220305,101,,,,41621.5597331375
