X,Y,OBJECTID,StopID,Route,Lat,Lon,DailyBoardings,DotSize
-89.4669649471666,43.0759650611396,21832,2359,70,43.075973,-89.466971,5.71,57091.32
-89.4669649471666,43.0759650611396,21833,2359,71,43.075973,-89.466971,4.8,47966.91
-89.4669649471666,43.0759650611396,21834,2359,72,43.075973,-89.466971,6.49,64921.01
-89.4513389524869,43.0724120606475,21835,2362,2,43.07242,-89.451345,4.12,41166.08
-89.4513389524869,43.0724120606475,21836,2362,11,43.07242,-89.451345,0.33,3345.81
-89.4688419471587,43.0681030626785,21837,2366,14,43.068111,-89.468848,0.22,2232.4
-89.4566179499696,43.0754430604996,21838,2370,12,43.075451,-89.456624,0.45,4450.69
-89.4566179499696,43.0754430604996,21839,2370,15,43.075451,-89.456624,1.67,16704.25
-89.4566179499696,43.0754430604996,21840,2370,28,43.075451,-89.456624,1.11,11116.13
-89.4566179499696,43.0754430604996,21841,2370,38,43.075451,-89.456624,0.11,1113.35
-89.4566179499696,43.0754430604996,21842,2370,70,43.075451,-89.456624,1.12,11194.38
-89.4566179499696,43.0754430604996,21843,2370,71,43.075451,-89.456624,2.9,29003.25
-89.4566179499696,43.0754430604996,21844,2370,72,43.075451,-89.456624,3.58,35818.49
-89.4639229481347,43.0729940613089,21845,2376,2,43.073002,-89.463929,16.13,161326.54
-89.4639229481347,43.0729940613089,21846,2376,10,43.073002,-89.463929,7.67,76681.59
-89.4639229481347,43.0729940613089,21847,2376,15,43.073002,-89.463929,0.67,6681.7
-89.4639229481347,43.0729940613089,21848,2376,56,43.073002,-89.463929,0.45,4503.84
-89.4639229481347,43.0729940613089,21849,2376,57,43.073002,-89.463929,0.45,4458.84
-89.4279199596751,43.0679070599938,21850,2377,6,43.067915,-89.427926,16.46,164623.38
-89.4749419476593,43.0499300660769,21851,2379,3,43.049938,-89.474948,6.25,62487.99
-89.4733249484135,43.0486410659158,21852,2383,18,43.048649,-89.473331,0.34,3356.41
-89.4733249484135,43.0486410659158,21853,2383,50,43.048649,-89.473331,2.67,26682.92
-89.4733249484135,43.0486410659158,21854,2383,51,43.048649,-89.473331,0.44,4449.27
-89.4733249484135,43.0486410659158,21855,2383,56,43.048649,-89.473331,0.9,9007.68
-89.4733249484135,43.0486410659158,21856,2383,57,43.048649,-89.473331,0.56,5573.55
-89.4733249484135,43.0486410659158,21857,2383,58,43.048649,-89.473331,0.33,3334.34
-89.4417589570206,43.055943063034,21858,2387,6,43.055951,-89.441765,7.95,79511.97
-89.4290889597286,43.057109062268,21859,2388,3,43.057117,-89.429095,1,10042.71
-89.4290889597286,43.057109062268,21860,2388,19,43.057117,-89.429095,1.11,11123.66
-89.4290889597286,43.057109062268,21861,2388,58,43.057117,-89.429095,0.22,2222.89
-89.4231329618302,43.0609360606498,21862,2389,3,43.060944,-89.423139,64.05,640501.93
-89.4231329618302,43.0609360606498,21863,2389,58,43.060944,-89.423139,13.34,133373.51
-89.4778259425994,43.0844940601507,21864,2392,70,43.084502,-89.477832,9.63,96271.64
-89.4778259425994,43.0844940601507,21865,2392,71,43.084502,-89.477832,9.82,98164.85
-89.4778259425994,43.0844940601507,21866,2392,72,43.084502,-89.477832,12.54,125364.71
-89.4286659591129,43.0741330590846,21867,2393,2,43.074141,-89.428672,3.78,37828.29
-89.4286659591129,43.0741330590846,21868,2393,10,43.074141,-89.428672,1.11,11113.27
-89.4286659591129,43.0741330590846,21869,2393,11,43.074141,-89.428672,0.11,1115.27
-89.4286659591129,43.0741330590846,21870,2393,44,43.074141,-89.428672,1.67,16666.67
-89.4572929500828,43.0729340609135,21871,2395,2,43.072942,-89.457299,32.27,322653.08
-89.4572929500828,43.0729340609135,21872,2395,10,43.072942,-89.457299,86.68,866835.32
-89.4572929500828,43.0729340609135,21873,2395,15,43.072942,-89.457299,15.59,155906.32
-89.4572929500828,43.0729340609135,21874,2395,37,43.072942,-89.457299,2.45,24509.05
-89.4670899474407,43.0729970616208,21875,2397,10,43.073005,-89.467096,18,180035.03
-89.4670899474407,43.0729970616208,21876,2397,15,43.073005,-89.467096,2.23,22272.33
-89.4680429473411,43.0755460609261,21877,2398,10,43.075554,-89.468049,21.23,212263.52
-89.4784809445872,43.0630480633223,21878,2400,14,43.063056,-89.478487,1,10045.8
-89.4720169467258,43.0613150640101,21879,2401,2,43.061323,-89.472023,10.57,105696.7
-89.4720169467258,43.0613150640101,21880,2401,12,43.061323,-89.472023,2.67,26704.15
-89.4720169467258,43.0613150640101,21881,2401,28,43.061323,-89.472023,0.78,7781.29
-89.4720169467258,43.0613150640101,21882,2401,56,43.061323,-89.472023,5.97,59675.85
-89.4720169467258,43.0613150640101,21883,2401,57,43.061323,-89.472023,3.23,32326.61
-89.4723749449057,43.0797190604897,21884,2404,70,43.079727,-89.472381,13.32,133213.08
-89.4723749449057,43.0797190604897,21885,2404,71,43.079727,-89.472381,14.5,145016.25
-89.4723749449057,43.0797190604897,21886,2404,72,43.079727,-89.472381,19.25,192524.37
-89.4637099498857,43.0535880647807,21887,2417,6,43.053596,-89.463716,14.56,145585.3
-89.4637099498857,43.0535880647807,21888,2417,11,43.053596,-89.463716,5.8,57994.01
-89.4637099498857,43.0535880647807,21889,2417,18,43.053596,-89.463716,1.01,10069.23
-89.4445179555169,43.0533940635803,21890,2431,6,43.053402,-89.444524,1.79,17918.19
-89.4507099542929,43.0500980644257,21891,2433,3,43.050106,-89.450716,17.07,170726.12
-89.4507099542929,43.0500980644257,21892,2433,58,43.050106,-89.450716,4.45,44457.84
-89.4417779561264,43.0576020627059,21893,2435,6,43.05761,-89.441784,5.04,50394.91
-89.4206689602504,43.0765620579588,21894,2442,11,43.07657,-89.420675,24.31,243128.74
-89.4206689602504,43.0765620579588,21895,2442,28,43.07657,-89.420675,4.11,41129.68
-89.4206689602504,43.0765620579588,21896,2442,38,43.07657,-89.420675,4.68,46760.62
-89.4206689602504,43.0765620579588,21897,2442,44,43.07657,-89.420675,1.67,16666.67
-89.4206689602504,43.0765620579588,21898,2442,80,43.07657,-89.420675,113.47,1134726.55
-89.4206689602504,43.0765620579588,21899,2442,84,43.07657,-89.420675,7.22,72222.22
-89.4309389574904,43.0725850596222,21900,2443,11,43.072593,-89.430945,3.12,31227.54
-89.4309389574904,43.0725850596222,21901,2443,37,43.072593,-89.430945,0.45,4456.19
-89.4783989449355,43.0658490633144,21902,2449,14,43.065857,-89.478405,6.59,65855.82
-89.4339639576738,43.0733680595277,21903,2465,10,43.073376,-89.43397,37.01,370072
-89.4339639576738,43.0733680595277,21904,2465,11,43.073376,-89.43397,14.61,146100.3
-89.4339639576738,43.0733680595277,21905,2465,12,43.073376,-89.43397,3.67,36718.2
-89.4339639576738,43.0733680595277,21906,2465,14,43.073376,-89.43397,34.49,344905.89
-89.4339639576738,43.0733680595277,21907,2465,15,43.073376,-89.43397,38.42,384197.72
-89.4339639576738,43.0733680595277,21908,2465,37,43.073376,-89.43397,1.23,12254.52
-89.4339639576738,43.0733680595277,21909,2465,56,43.073376,-89.43397,7.21,72061.41
-89.4339639576738,43.0733680595277,21910,2465,57,43.073376,-89.43397,5.69,56850.24
-89.4339639576738,43.0733680595277,21911,2465,70,43.073376,-89.43397,12.2,122018.71
-89.4339639576738,43.0733680595277,21912,2465,71,43.073376,-89.43397,13.39,133861.15
-89.4339639576738,43.0733680595277,21913,2465,72,43.073376,-89.43397,13.32,133200
-89.4384999569624,43.0610270618697,21914,2470,6,43.061035,-89.438506,0.11,1119.89
-89.4545049522517,43.0609310629379,21915,2472,6,43.060939,-89.454511,0.45,4479.55
-89.4545049522517,43.0609310629379,21916,2472,11,43.060939,-89.454511,0.67,6691.62
-89.4332349569701,43.0781730588152,21917,2473,2,43.078181,-89.433241,64.2,641968.36
-89.4332349569701,43.0781730588152,21918,2473,10,43.078181,-89.433241,54.12,541216.41
-89.4332349569701,43.0781730588152,21919,2473,28,43.078181,-89.433241,66.81,668079.41
-89.4332349569701,43.0781730588152,21920,2473,38,43.078181,-89.433241,42.75,427525.65
-89.4512859545797,43.053324063532,21921,2476,18,43.053332,-89.451292,3.8,38039.33
-89.4628549484312,43.0690480621575,21922,2477,14,43.069056,-89.462861,8.71,87063.62
-89.4500409527081,43.0680590614551,21923,2487,14,43.068067,-89.450047,10.6,106039.03
-89.4681059491489,43.0570430644833,21924,2488,6,43.057051,-89.468112,0.56,5599.43
-89.4562059517703,43.0637230625464,21925,2491,11,43.063731,-89.456212,6.02,60224.55
-89.4362949559513,43.0738860595243,21926,2494,14,43.073894,-89.436301,13.95,139525.04
-89.4338719578156,43.0644470608645,21927,2496,6,43.064455,-89.433878,0.22,2239.77
-89.4268339602584,43.0585130611759,21928,2497,3,43.058521,-89.42684,21.76,217592.12
-89.4268339602584,43.0585130611759,21929,2497,58,43.058521,-89.42684,4.33,43346.39
-89.4531299521005,43.0713890605412,21930,2500,2,43.071397,-89.453136,22.03,220294.17
-89.4528059515459,43.0712970607449,21931,2501,2,43.071305,-89.452812,76.21,762128.82
-89.4261849610558,43.0620550613891,21932,2503,19,43.062063,-89.426191,10.34,103450
-89.4349009594547,43.0530860627319,21933,2505,3,43.053094,-89.434907,17.3,172957.84
-89.4349009594547,43.0530860627319,21934,2505,19,43.053094,-89.434907,14.24,142382.79
-89.4349009594547,43.0530860627319,21935,2505,58,43.053094,-89.434907,7.89,78912.66
-89.4645399484448,43.0746650608826,21936,2513,12,43.074673,-89.464546,0.22,2225.35
-89.4645399484448,43.0746650608826,21937,2513,15,43.074673,-89.464546,8.46,84634.86
-89.4645399484448,43.0746650608826,21938,2513,28,43.074673,-89.464546,0.89,8892.9
-89.4590839503371,43.0700830617192,21939,2515,14,43.070091,-89.45909,0.67,6697.2
-89.4237569613216,43.0669240597074,21940,2517,19,43.066932,-89.423763,4.23,42269.89
-89.4613289504296,43.0608020635325,21941,2519,6,43.06081,-89.461335,13.77,137746.1
-89.4736709480463,43.0494830658659,21942,2522,18,43.049491,-89.473677,2.13,21257.27
-89.4736709480463,43.0494830658659,21943,2522,50,43.049491,-89.473677,10.34,103396.3
-89.4736709480463,43.0494830658659,21944,2522,51,43.049491,-89.473677,1.56,15572.45
-89.4736709480463,43.0494830658659,21945,2522,52,43.049491,-89.473677,5.32,53219.22
-89.4736709480463,43.0494830658659,21946,2522,55,43.049491,-89.473677,3.36,33627.39
-89.4736709480463,43.0494830658659,21947,2522,56,43.049491,-89.473677,0.34,3377.88
-89.4736709480463,43.0494830658659,21948,2522,57,43.049491,-89.473677,0.33,3344.13
-89.4736709480463,43.0494830658659,21949,2522,58,43.049491,-89.473677,2.67,26674.7
-89.4237879618296,43.0606360612935,21950,2524,3,43.060644,-89.423794,8.7,87036.85
-89.4237879618296,43.0606360612935,21951,2524,58,43.060644,-89.423794,1.11,11114.46
-89.4783899455723,43.0613560643942,21952,2535,14,43.061364,-89.478396,5.25,52461.41
-89.4236979602056,43.0706760594491,21953,2559,19,43.070684,-89.423704,3,30033.87
-89.4282799589189,43.0720170593553,21954,2561,1,43.072025,-89.428286,5.47,54729.83
-89.4282799589189,43.0720170593553,21955,2561,2,43.072025,-89.428286,46.84,468403.26
-89.4282799589189,43.0720170593553,21956,2561,10,43.072025,-89.428286,31.23,312282.98
-89.4282799589189,43.0720170593553,21957,2561,37,43.072025,-89.428286,25.62,256230.96
-89.4282799589189,43.0720170593553,21958,2561,48,43.072025,-89.428286,2,20000
-89.4527439517568,43.0684350612793,21959,2562,11,43.068443,-89.45275,0.11,1115.27
-89.4527439517568,43.0684350612793,21960,2562,14,43.068443,-89.45275,1.23,12278.2
-89.4191859623791,43.0636230606133,21961,2566,3,43.063631,-89.419192,2.57,25664.71
-89.4191859623791,43.0636230606133,21962,2566,58,43.063631,-89.419192,0.44,4445.78
-89.4338809567538,43.0746650590767,21963,2576,2,43.074673,-89.433887,18.25,182465.88
-89.4338809567538,43.0746650590767,21964,2576,10,43.074673,-89.433887,8.67,86683.53
-89.4338809567538,43.0746650590767,21965,2576,28,43.074673,-89.433887,0.44,4446.45
-89.4338809567538,43.0746650590767,21966,2576,38,43.074673,-89.433887,0.11,1113.35
-89.4416209571409,43.0511910636715,21967,2593,3,43.051199,-89.441627,6.14,61372.14
-89.4416209571409,43.0511910636715,21968,2593,58,43.051199,-89.441627,1.56,15560.24
-89.443891953736,43.0751050593892,21969,2595,2,43.075113,-89.443898,41.05,410548.23
-89.443891953736,43.0751050593892,21970,2595,10,43.075113,-89.443898,73.24,732364.71
-89.443891953736,43.0751050593892,21971,2595,11,43.075113,-89.443898,7.81,78068.86
-89.443891953736,43.0751050593892,21972,2595,12,43.075113,-89.443898,1.34,13352.07
-89.443891953736,43.0751050593892,21973,2595,15,43.075113,-89.443898,36.19,361925.39
-89.443891953736,43.0751050593892,21974,2595,28,43.075113,-89.443898,2.33,23343.87
-89.443891953736,43.0751050593892,21975,2595,37,43.075113,-89.443898,1.11,11140.48
-89.443891953736,43.0751050593892,21976,2595,70,43.075113,-89.443898,10.52,105227.14
-89.463315951344,43.0499580646001,21977,2597,3,43.049966,-89.463322,8.26,82573.42
-89.463315951344,43.0499580646001,21978,2597,58,43.049966,-89.463322,4.11,41123.5
-89.4689669467774,43.0764640608129,21979,2601,10,43.076472,-89.468973,4.89,48898.4
-89.4784009446319,43.0633740637491,21980,2603,14,43.063382,-89.478407,5.92,59158.62
-89.4246999597868,43.0723670592247,21981,2605,1,43.072375,-89.424706,13.51,135149.16
-89.4246999597868,43.0723670592247,21982,2605,2,43.072375,-89.424706,107.48,1074768.52
-89.4246999597868,43.0723670592247,21983,2605,10,43.072375,-89.424706,84.91,849054.08
-89.4246999597868,43.0723670592247,21984,2605,37,43.072375,-89.424706,76.42,764236.68
-89.4246999597868,43.0723670592247,21985,2605,48,43.072375,-89.424706,9.11,91111.11
-89.4168079633239,43.0651870602236,21986,2608,3,43.065195,-89.416814,10.6,106006.42
-89.4168079633239,43.0651870602236,21987,2608,58,43.065195,-89.416814,1.44,14448.8
-89.4551129523503,43.0535720641282,21988,2615,6,43.05358,-89.455119,9.18,91830.73
-89.4551129523503,43.0535720641282,21989,2615,11,43.05358,-89.455119,1.34,13383.23
-89.4551129523503,43.0535720641282,21990,2615,18,43.05358,-89.455119,0.11,1118.8
-89.4776129443861,43.0747220619821,21991,2617,15,43.07473,-89.477619,19.38,193769.28
-89.4310199569785,43.0788300584072,21992,2620,2,43.078838,-89.431026,78.55,785493.35
-89.4310199569785,43.0788300584072,21993,2620,10,43.078838,-89.431026,49.68,496763.32
-89.4310199569785,43.0788300584072,21994,2620,28,43.078838,-89.431026,1.56,15562.58
-89.4310199569785,43.0788300584072,21995,2620,38,43.078838,-89.431026,1.78,17813.57
-89.4699219488987,43.0549150646625,21996,2625,6,43.054923,-89.469928,6.05,60473.9
-89.4567429509228,43.0639600621663,21997,2628,11,43.063968,-89.456749,0.22,2230.54
-89.4677309471174,43.0731450617644,21998,2630,12,43.073153,-89.467737,0.56,5563.36
-89.4677309471174,43.0731450617644,21999,2630,28,43.073153,-89.467737,0.89,8892.9
-89.4512809544394,43.049829064453,22000,2634,18,43.049837,-89.451287,1.34,13425.65
-89.45401095149,43.0687680615617,22001,2637,11,43.068776,-89.454017,7.81,78068.86
-89.45401095149,43.0687680615617,22002,2637,14,43.068776,-89.454017,23.11,231053.46
-89.451644952645,43.0609100623596,22003,2638,6,43.060918,-89.451651,1.68,16798.3
-89.451644952645,43.0609100623596,22004,2638,11,43.060918,-89.451651,2.12,21190.12
-89.4754009449747,43.0680410622995,22005,2639,14,43.068049,-89.475407,3.68,36834.61
-89.4238499608675,43.0655920605685,22006,2640,19,43.0656,-89.423856,0.44,4449.46
-89.4527639518347,43.0683380616914,22007,2641,11,43.068346,-89.45277,3.9,39034.43
-89.4527639518347,43.0683380616914,22008,2641,14,43.068346,-89.45277,9.26,92644.63
-89.4285739581455,43.0724790589935,22009,2643,2,43.072487,-89.42858,17.69,176902.89
-89.4285739581455,43.0724790589935,22010,2643,10,43.072487,-89.42858,17.34,173367.06
-89.4285739581455,43.0724790589935,22011,2643,11,43.072487,-89.42858,6.02,60224.55
-89.4285739581455,43.0724790589935,22012,2643,37,43.072487,-89.42858,0.11,1114.05
-89.4285739581455,43.0724790589935,22013,2643,44,43.072487,-89.42858,5.22,52222.22
-89.4571249516465,43.0608350626832,22014,2647,6,43.060843,-89.457131,20.38,203819.43
-89.4509469541789,43.053806063985,22015,2655,11,43.053814,-89.450953,7.92,79184.13
-89.4380119567206,43.0611400618729,22016,2659,6,43.061148,-89.438018,18.03,180301.8
-89.4443569548972,43.0693760605821,22017,2663,14,43.069384,-89.444363,22.1,221007.66
-89.4733139483316,43.0506530653901,22018,2665,18,43.050661,-89.47332,0.78,7831.63
-89.4733139483316,43.0506530653901,22019,2665,50,43.050661,-89.47332,5.23,52254.05
-89.4733139483316,43.0506530653901,22020,2665,51,43.050661,-89.47332,1.45,14460.13
-89.4733139483316,43.0506530653901,22021,2665,52,43.050661,-89.47332,2.26,22646.48
-89.4733139483316,43.0506530653901,22022,2665,55,43.050661,-89.47332,0.11,1120.91
-89.4733139483316,43.0506530653901,22023,2665,56,43.050661,-89.47332,1.01,10133.64
-89.4733139483316,43.0506530653901,22024,2665,57,43.050661,-89.47332,0.45,4458.84
-89.4689419469368,43.0660740628769,22025,2669,2,43.066082,-89.468948,2.23,22251.94
-89.4722449474864,43.060577064086,22026,2670,2,43.060585,-89.472251,0.33,3337.79
-89.4722449474864,43.060577064086,22027,2670,12,43.060585,-89.472251,0.11,1112.67
-89.4722449474864,43.060577064086,22028,2670,56,43.060585,-89.472251,0.9,9007.68
-89.4722449474864,43.060577064086,22029,2670,57,43.060585,-89.472251,0.11,1114.71
-89.4722449474864,43.060577064086,22030,2670,67,43.060585,-89.472251,1,10048.53
-89.4295379589581,43.0676400602973,22031,2672,6,43.067648,-89.429544,3.25,32476.72
-89.4238229601602,43.0709680592978,22032,2678,19,43.070976,-89.423829,0.11,1112.37
-89.4719149472161,43.063794063658,22033,2684,2,43.063802,-89.471921,0.22,2225.19
-89.4719149472161,43.063794063658,22034,2684,28,43.063802,-89.471921,0.22,2223.23
-89.4164669623554,43.067799059095,22035,2691,6,43.067807,-89.416473,20.72,207179.09
-89.4476959533422,43.0680330616221,22036,2693,14,43.068041,-89.447702,16.97,169662.45
-89.4346059573325,43.073841059692,22037,2698,2,43.073849,-89.434612,21.7,216956.38
-89.4346059573325,43.073841059692,22038,2698,10,43.073849,-89.434612,30.45,304503.69
-89.4346059573325,43.073841059692,22039,2698,11,43.073849,-89.434612,5.46,54648.2
-89.4346059573325,43.073841059692,22040,2698,12,43.073849,-89.434612,0.67,6676.04
-89.4346059573325,43.073841059692,22041,2698,15,43.073849,-89.434612,56.46,564603.6
-89.4346059573325,43.073841059692,22042,2698,28,43.073849,-89.434612,1.56,15562.58
-89.4346059573325,43.073841059692,22043,2698,38,43.073849,-89.434612,0.11,1113.35
-89.4346059573325,43.073841059692,22044,2698,56,43.073849,-89.434612,10.36,103588.27
-89.4346059573325,43.073841059692,22045,2698,57,43.073849,-89.434612,13.71,137109.39
-89.4346059573325,43.073841059692,22046,2698,70,43.073849,-89.434612,16.12,161199.02
-89.4346059573325,43.073841059692,22047,2698,71,43.073849,-89.434612,24.21,242065.59
-89.4346059573325,43.073841059692,22048,2698,72,43.073849,-89.434612,45.56,455566.39
-89.4210479612207,43.0679470595955,22049,2700,6,43.067955,-89.421054,1.57,15678.42
-89.4687329488092,43.0592350633681,22050,2701,6,43.059243,-89.468739,4.48,44795.48
-89.4266549600835,43.0680110599372,22051,2702,6,43.068019,-89.426661,59.8,598019.63
-89.4509919538124,43.0576110630815,22052,2709,11,43.057619,-89.450998,7.58,75838.32
-89.4272609607552,43.0601790616275,22053,2710,19,43.060187,-89.427267,0.56,5561.83
-89.4573639509988,43.0611670624457,22054,2711,11,43.061175,-89.45737,17.4,173982.04
-89.444273953713,43.0753440599173,22055,2712,2,43.075352,-89.44428,5.79,57855.03
-89.444273953713,43.0753440599173,22056,2712,10,43.075352,-89.44428,4.45,44453.09
-89.444273953713,43.0753440599173,22057,2712,11,43.075352,-89.44428,0.67,6691.62
-89.444273953713,43.0753440599173,22058,2712,12,43.075352,-89.44428,0.11,1112.67
-89.444273953713,43.0753440599173,22059,2712,15,43.075352,-89.44428,5.23,52339.98
-89.444273953713,43.0753440599173,22060,2712,28,43.075352,-89.44428,0.33,3334.84
-89.444273953713,43.0753440599173,22061,2712,38,43.075352,-89.44428,0.11,1113.35
-89.444273953713,43.0753440599173,22062,2712,70,43.075352,-89.44428,1.34,13433.25
-89.4211769612418,43.0727930585075,22063,2717,1,43.072801,-89.421183,9.83,98290.3
-89.4211769612418,43.0727930585075,22064,2717,2,43.072801,-89.421183,77.44,774367.38
-89.4211769612418,43.0727930585075,22065,2717,10,43.072801,-89.421183,59.79,597894.1
-89.4211769612418,43.0727930585075,22066,2717,19,43.072801,-89.421183,19.69,196888.7
-89.4211769612418,43.0727930585075,22067,2717,37,43.072801,-89.421183,44.23,442276.92
-89.4211769612418,43.0727930585075,22068,2717,48,43.072801,-89.421183,4.33,43333.33
-89.47765994443,43.0749240618551,22069,2718,15,43.074932,-89.477666,1.56,15590.63
-89.4417669548116,43.0702700601977,22070,2725,14,43.070278,-89.441773,45.21,452061.12
-89.4580159518656,43.0498190644484,22071,2729,3,43.049827,-89.458022,3.79,37939.14
-89.4580159518656,43.0498190644484,22072,2729,58,43.049827,-89.458022,2.33,23340.36
-89.4633809508493,43.0500980653835,22073,2732,3,43.050106,-89.463387,0.11,1115.86
-89.4415949565561,43.0606860620429,22074,2737,6,43.060694,-89.441601,18.48,184781.35
-89.4784829451167,43.0674410628289,22075,2738,14,43.067449,-89.478489,0.45,4464.8
-89.450990952448,43.0717110612048,22076,2741,2,43.071719,-89.450997,24.81,248109.09
-89.450990952448,43.0717110612048,22077,2741,11,43.071719,-89.450997,4.01,40149.7
-89.4391969557312,43.0713380599969,22078,2742,14,43.071346,-89.439203,0.11,1116.2
-89.4558289512109,43.0716470614138,22079,2752,2,43.071655,-89.455835,24.7,246996.49
-89.431916959114,43.0551300623991,22080,2753,3,43.055138,-89.431923,13.39,133902.84
-89.431916959114,43.0551300623991,22081,2753,19,43.055138,-89.431923,7.12,71191.39
-89.431916959114,43.0551300623991,22082,2753,58,43.055138,-89.431923,7.78,77801.21
-89.4470889528475,43.0751650601304,22083,2755,2,43.075173,-89.447095,17.8,178015.49
-89.4470889528475,43.0751650601304,22084,2755,10,43.075173,-89.447095,17.45,174478.39
-89.4470889528475,43.0751650601304,22085,2755,11,43.075173,-89.447095,2.57,25651.2
-89.4470889528475,43.0751650601304,22086,2755,12,43.075173,-89.447095,0.33,3338.02
-89.4470889528475,43.0751650601304,22087,2755,15,43.075173,-89.447095,7.8,77953.16
-89.4470889528475,43.0751650601304,22088,2755,28,43.075173,-89.447095,0.33,3334.84
-89.4470889528475,43.0751650601304,22089,2755,37,43.075173,-89.447095,0.22,2228.1
-89.4470889528475,43.0751650601304,22090,2755,70,43.075173,-89.447095,2.69,26866.5
-89.447227954065,43.068104061495,22091,2762,14,43.068112,-89.447234,0.11,1116.2
-89.4334369571144,43.078215058657,22092,2770,2,43.078223,-89.433443,98.58,985760.78
-89.4334369571144,43.078215058657,22093,2770,10,43.078223,-89.433443,32.23,322284.93
-89.4334369571144,43.078215058657,22094,2770,28,43.078223,-89.433443,0.89,8892.9
-89.4334369571144,43.078215058657,22095,2770,38,43.078223,-89.433443,0.56,5566.74
-89.4261289605221,43.0678900601874,22096,2773,6,43.067898,-89.426135,89.93,899269.23
-89.4460509544228,43.0694380606505,22097,2775,14,43.069446,-89.446057,11.16,111620.03
-89.4740239477904,43.0500550655616,22098,2778,3,43.050063,-89.47403,0.56,5579.29
-89.4551319533603,43.0498630644182,22099,2786,3,43.049871,-89.455138,0.22,2231.71
-89.4677639476724,43.0739560610128,22100,2787,15,43.073964,-89.46777,22.5,224950.55
-89.4680589470767,43.0766760609976,22101,2790,70,43.076684,-89.468065,1.57,15672.13
-89.4680589470767,43.0766760609976,22102,2790,71,43.076684,-89.468065,0.56,5577.55
-89.4680589470767,43.0766760609976,22103,2790,72,43.076684,-89.468065,0.56,5596.64
-89.4781409459015,43.0607140642002,22104,2793,67,43.060722,-89.478147,0.78,7815.53
-89.468561946999,43.0677750625236,22105,2798,2,43.067783,-89.468568,2.56,25589.73
-89.468561946999,43.0677750625236,22106,2798,12,43.067783,-89.468568,0.22,2225.35
-89.468561946999,43.0677750625236,22107,2798,28,43.067783,-89.468568,0.78,7781.29
-89.468561946999,43.0677750625236,22108,2798,56,43.067783,-89.468568,0.79,7881.72
-89.4714269482647,43.0499400658631,22109,2801,3,43.049948,-89.471433,28.79,287891.11
-89.4714269482647,43.0499400658631,22110,2801,58,43.049948,-89.471433,10.67,106698.8
-89.4181399621471,43.0732790585315,22111,2806,2,43.073287,-89.418146,23.59,235870.53
-89.4181399621471,43.0732790585315,22112,2806,10,43.073287,-89.418146,26.56,265607.23
-89.4181399621471,43.0732790585315,22113,2806,19,43.073287,-89.418146,3,30033.87
-89.4181399621471,43.0732790585315,22114,2806,37,43.073287,-89.418146,0.56,5570.24
-89.4513079513081,43.0747750603372,22115,2812,2,43.074783,-89.451314,27.81,278149.2
-89.4513079513081,43.0747750603372,22116,2812,11,43.074783,-89.451314,2.23,22305.39
-89.4288559579682,43.0744230594547,22117,2822,2,43.074431,-89.428862,28.04,280374.4
-89.4288559579682,43.0744230594547,22118,2822,10,43.074431,-89.428862,14.34,143361.23
-89.4288559579682,43.0744230594547,22119,2822,11,43.074431,-89.428862,2.12,21190.12
-89.4288559579682,43.0744230594547,22120,2822,44,43.074431,-89.428862,0.11,1111.11
-89.4652599488351,43.0608680631562,22121,2829,6,43.060876,-89.465266,25.42,254214.34
-89.4323919598365,43.0548970621545,22122,2836,3,43.054905,-89.432398,0.45,4463.43
-89.4323919598365,43.0548970621545,22123,2836,19,43.054905,-89.432398,1.22,12236.02
-89.4548199513924,43.0692140611415,22124,2840,14,43.069222,-89.454826,1.9,18975.41
-89.4570769504398,43.074987060264,22125,2846,10,43.074995,-89.457083,0.33,3333.98
-89.4570769504398,43.074987060264,22126,2846,15,43.074995,-89.457083,0.89,8908.93
-89.4171159622593,43.0678890597411,22127,2850,6,43.067897,-89.417122,3.92,39196.04
-89.4237109601031,43.0677080595503,22128,2855,19,43.067716,-89.423717,10.57,105674.73
-89.4275149607359,43.0581780621261,22129,2856,3,43.058186,-89.427521,2.01,20085.43
-89.4275149607359,43.0581780621261,22130,2856,19,43.058186,-89.427521,0.56,5561.83
-89.4275149607359,43.0581780621261,22131,2856,58,43.058186,-89.427521,0.33,3334.34
-89.4702659461721,43.078251060977,22132,2867,71,43.078259,-89.470272,0.22,2231.02
-89.4702659461721,43.078251060977,22133,2867,72,43.078259,-89.470272,0.11,1119.33
-89.4515449544004,43.0501390639231,22134,2872,3,43.050147,-89.451551,0.78,7811
-89.4419569561208,43.0604320617491,22135,2874,6,43.06044,-89.441963,0.22,2239.77
-89.4238029602351,43.0722590591919,22136,2880,19,43.072267,-89.423809,8.23,82315.05
-89.4289659575238,43.0842310579097,22137,2881,80,43.084239,-89.428972,91.83,918321.19
-89.4290189605654,43.0570390616659,22138,2883,3,43.057047,-89.429025,23.43,234329.97
-89.4290189605654,43.0570390616659,22139,2883,19,43.057047,-89.429025,16.57,165742.47
-89.4290189605654,43.0570390616659,22140,2883,58,43.057047,-89.429025,9,90027.12
-89.4185259629269,43.0639300604239,22141,2885,3,43.063938,-89.418532,42.96,429604.95
-89.4185259629269,43.0639300604239,22142,2885,58,43.063938,-89.418532,9.23,92250.01
-89.4418139569218,43.0537900632379,22143,2889,6,43.053798,-89.44182,3.7,36956.27
